//////////////////////////////////////////////////////
// Potentiel de Lenard-Jones dans une boîte périodique 20 x 20.
// Simulation de N = 100 particules pendant T = 1000 tours.
// Ce CSV contient 1000 tours sur les 1000.
// Constantes : sigma^2 = 10, espilon = 1, m = 1.
// Description des colonnes : particule_i,x,y,vx,vy,ax,ay
//////////////////////////////////////////////////////
###### Tour 0 ######
71,8.00,-8.00,122657120452065139621888.00,-641140723407543296.00,-61021884.57,-39111621.92
72,-0.00,-12.00,-177088743105149614101102592.00,-2602017506971989504.00,-3086753842043.03,-1763379762199.93
73,7.07,4.17,233749477463511.81,171458073903035.00,465434.61,-1168818.96
74,-3.00,5.50,-460541853800139520.00,131026421490561936.00,-34744.73,27216.24
75,18.00,12.00,1109897596320577280.00,4032184922825559552.00,113792.12,57049.89
76,-8.00,12.00,-480000000000113257060849781047296.00,738265269426451450255673385584133406720.00,-4158.18,-57243.05
77,2.00,-3.00,459590823082787712.00,-117598737135236832.00,-7464587.84,14951694.10
78,8.00,-14.00,1484405731470699264.00,-433322114878787328.00,-64593.30,-479691362.93
79,16.00,-8.00,3750000000001023306476430557184.00,-3750000000001024432376337399808.00,21.22,479817397.92
80,-4.00,-1.00,-2512189335820328960.00,-669684170543249024.00,-24.57,959520390.17
81,17.88,-15.57,25978739690121.14,-127820474381582.75,317727183.71,-59837688.24
82,-12.00,8.00,-3749999999998384197094791446528.00,3750000000001026684176151085056.00,60573.91,-9886.72
83,0.00,-16.00,67030531276238397440.00,-17092751159632717824.00,15144.58,-20202215522.66
84,-3.88,-16.12,-32002287163717836.00,-44751497083015784.00,6173507902133.59,3527718081136.75
85,0.00,8.00,16937975366260688896.00,10185934631829377024.00,-23681.03,3931911180643.76
86,-0.00,8.00,-1056158392441521045504.00,463557785530584793088.00,60573.91,-9886.72
87,12.00,16.00,190126042630387793920.00,4873299807231171100672.00,-3932125602718.04,-3789864.58
88,19.00,8.00,723095460019376896.00,2592179405916313088.00,-117894.74,-479914984.27
89,16.00,-11.00,627516477162728704.00,-535294966753199488.00,-807520076783727.75,345695151757929.88
90,12.00,12.00,1563544719397851392.00,3136047008928779264.00,2505.71,1315697.55
91,-0.00,12.00,-480000000000132712611240021590016.00,360489203339989335670784.00,-10444034748965.28,-2925988189084.20
92,7.00,3.00,599536564086988928.00,548207892463784704.00,-9206449.30,13827072.37
93,-1.00,12.44,-300516755053610880.00,33308727240526724.00,-3527718705306.48,-440964862134.54
94,12.00,-0.00,988240067686506299392.00,-702980737036375031808.00,-228567.56,113767.99
95,-14.00,-5.00,-844104381820815744.00,-823478826889943680.00,-479763018.47,75.22
96,9.40,6.21,4761023583624693.00,4427367228586958.00,5483060.70,-17568137.93
97,-16.00,-4.00,-1241064805138706190041088.00,-679651994738930594349056.00,-533.50,-479646296.14
98,16.00,4.00,56256004424209113088.00,272459525437271572480.00,-586436.52,-478834827.78
99,0.00,-0.00,480000000000132712611240021590016.00,-338871925119292016689152.00,84070.84,112531.99
###### Tour 171 ######
0,-4.00,-12.00,-2334346545892610560.00,-909925832904671382994944.00,114792.52,1370.34
1,12.00,-12.00,1031529228184516952064.00,-1110934712329366405120.00,-479702933.13,294.42
2,-12.00,-12.00,-12329199701750903209984.00,-39813039644867081273344.00,114792.52,1370.34
3,16.00,-4.00,480006601763807497349140014170112.00,-12745763668027514266067140608.00,-1655.00,-116334.78
4,-13.50,-2.00,-146583630742735424.00,-116154574981881632.00,23013.73,11510.43
5,0.00,-16.00,480000000000132712611240021590016.00,-738265006850883214151459641816682332160.00,-479702933.13,294.42
6,13.50,7.00,229645412493250656.00,524768063060968256.00,-182422.11,-95565.32
7,-12.00,16.00,-1031484803125075640320.00,1111073114397243736064.00,58070.76,-56409.40
8,-16.00,16.00,-6144000012811198221976076288.00,12288000025692655236967038976.00,174.40,-46.31
9,-13.81,4.00,-50780647794553200.00,2729768652091737595969536.00,1387410.92,411473.96
10,0.00,-12.00,6144000002966786833381326848.00,-12287978379008665080693784576.00,-113092.13,227228.27
11,-0.00,-1.75,-21617333644740247158784.00,-131256072637795328.00,-27552.15,64424501575724776.00
12,-16.00,12.00,-457763673822680721930584064.00,457763669046329643104206848.00,-13.43,-56695.95
13,-8.00,-8.00,-3742545890111082162138149552128.00,-3750000000001024432376337399808.00,676.94,-3.46
14,-0.00,16.00,-1403210475973946376192.00,71162257526440878080.00,9319615.81,3716444.09
15,8.00,4.00,1262667475166002254184448.00,679674754354165682536448.00,-926703451.05,164035781.15
16,-6.00,12.25,-1672510829390464000.00,145687022218389888.00,-1955118.74,-383562.26
17,6.00,-5.00,937230029626882176.00,-772842460658105472.00,11910.05,-4795.35
18,-16.00,-4.00,-6143978381538544682262331392.00,-12288909923441689746554748928.00,458.57,158832.68
19,5.29,13.19,500837133706259.62,451757953483447.62,194524543.60,-2130396565.48
20,12.00,4.00,6144000007481193560541233152.00,12287999908650832131793092608.00,-60755.98,479819359.58
21,-16.00,16.00,-16892443501127849984.00,24547871538123563008.00,56696.91,-113432.89
22,9.00,-14.50,415388815204899840.00,-264989514884229376.00,-50276819.55,100576597.83
23,8.00,-12.00,55730960288527122432.00,-6341127095436850176.00,89588.56,77496.14
24,-15.00,-16.00,-497829446472970176.00,-21617319381626542620672.00,1919039738.61,-50.89
25,-0.00,-0.00,-480000000000132712611240021590016.00,-262634161935344421327223555883008.00,61916.48,-52937.99
26,16.00,-8.00,3750000000001023306476430557184.00,-3750000000001024432376337399808.00,-666.98,56516.11
27,-16.00,8.00,-38974813857967226880.00,20712505170073276416.00,56696.91,-113432.89
28,-0.00,-12.00,-1922613212762339540992.00,-10469959577376353419264.00,-479702933.13,294.42
29,8.00,16.00,10808593481037196034048.00,39710221600600667193344.00,-100584700.46,-50433451.89
30,16.00,-4.00,1403202469366155706368.00,-71168986121633193984.00,89588.56,77496.14
31,-16.00,15.00,-2600366938857965568.00,883014828480576768.00,52090.91,-175571.11
32,4.00,-0.00,26280406630721077248.00,-51973521300578459648.00,-1.86,3932129337392.27
33,-4.00,16.00,-2658122411730935808.00,2593063948750920192.00,335.82,-57059.09
34,4.00,12.00,1185790261342188077056.00,946967389568653440.00,4.61,32.08
35,-9.50,15.50,-278464967318190656.00,320223084977422144.00,433301989149.40,130285803028.41
36,3.50,4.00,300586044496916800.00,2619780081502974976.00,479702060.23,-48625.43
37,4.00,0.00,10509812829880678400.00,9847335167552407552.00,-45778.49,-5104.49
38,14.16,-2.75,5222216936878000.00,-173489063102880512.00,-134341611100.46,56564664497.64
39,-16.00,8.00,-49516312597507096576.00,20934509546576044032.00,56696.91,-113432.89
40,-0.00,8.00,-122664123204459032477696.00,16248911582833420288.00,61916.48,-52937.99
41,12.00,-16.00,29195828672843055104.00,-50799872920337817600.00,-217282.06,72632.18
42,-8.00,-0.00,-46081434187942351339520.00,-31660804950801806000128.00,56709.17,113436.52
43,12.00,1.50,1787618696134722048.00,404507348148897024.00,100792179.79,-3932179697806.12
44,16.00,-0.00,13278127420979023872.00,-24947927773238554624.00,-1.86,3932129337392.27
45,16.00,8.00,332126742940895608832.00,102847179491041034240.00,-11585.90,-6769.21
46,12.00,12.00,334335789405154526101504.00,5496539469248982304161792.00,-479818219.32,-57868.14
47,-4.00,-1.00,-1664248366949319424.00,-596677532963426432.00,-13.79,-6.17
48,-12.00,4.00,-6144000000001589790734548992.00,70881750000017398531442606080.00,60323.12,55015.70
49,12.00,2.62,2570294015844607488.00,15097506364568902.00,2054.19,-1535.24
50,-0.00,4.00,-334347060829988340105216.00,7499994503453144143248266100736.00,-39022.43,-2438930.54
51,-16.00,-12.00,-43234585682905405587456.00,-909946910718643872464896.00,68215.63,5761.80
52,9.00,-16.00,757094206968746752.00,-3053043604714777600.00,90092.31,20989.86
53,10.75,15.50,164087642384777472.00,398269449971026112.00,1521107268.71,-1034355870.30
54,8.00,4.00,46081439419898244628480.00,31660797983392951959552.00,-926703451.05,164035781.15
55,9.81,-15.80,9257406713465960.00,-7084453338454182.00,-14818713.09,3633381.20
56,4.00,15.00,177088744136137684369276928.00,690772511803078528.00,-278803.75,511000.00
57,8.00,-12.00,1422658549974121578496.00,-177087952734647209051553792.00,14732985.20,-3648871.79
58,-16.00,10.00,-1356348729157739008.00,1031093991773743488.00,9345529.32,3845965.06
59,4.00,4.00,956292252989644472320.00,5229042917360764190720.00,57277.83,-1022.61
60,0.00,7.00,2460758563627473920.00,546618976294197568.00,-574520.47,30008.68
61,13.77,13.00,7956262702232493.00,102705403711541184.00,1150428.73,-176101.67
62,8.00,13.00,2350893765719240192.00,435460372455478464.00,-832.44,-7864256114830.33
63,-12.00,-0.00,-11851471948411416576.00,-4298183007375675904.00,11832.55,-6080.95
64,-18.00,-12.00,-1457643286953823232.00,-7075263042451474432.00,-3.76,479759984.73
65,-0.00,0.00,-778298268271836135424.00,177088365046406200336318464.00,61916.48,-52937.99
66,-13.83,7.07,-10078267932440.62,138505619603000.55,-677.37,-261.01
67,6.75,-4.00,157361124280780864.00,-21617247375359884656640.00,133756298621.61,-56510357881.32
68,-16.00,-18.00,-7454088272670340369736531968.00,-944763204804628096.00,454.83,56913.34
69,-4.00,8.00,-5194222249908222976.00,90740351836204810240.00,-170374.95,-1545.01
70,12.00,-4.00,59843279293653073920.00,-33332447945913950208.00,480693151.03,3932129076421.28
71,8.00,-17.00,122657120452065139621888.00,-641140723407719552.00,-3739115.01,3856327.42
72,-16.00,-16.00,-177088743105149614101102592.00,-2602017515788887040.00,-113092.13,227228.27
73,5.46,16.08,233747320428105.44,171457420050990.75,-431407546712.12,-130769240028.98
74,-0.00,6.25,-460541853800137536.00,131026421490496528.00,427909.86,-13107656.36
75,18.00,16.00,1109897596320574976.00,4032184922825560064.00,-585737.07,51417.59
76,-8.00,12.00,-480000000000113257060849781047296.00,738265269426451450255673385584133406720.00,335.82,-57059.09
77,6.00,-3.75,459590823082769024.00,-117598737135180800.00,3727512.30,-3744759.71
78,16.00,-12.00,1484405731470699008.00,-433322114881185408.00,15829.42,78782.87
79,16.00,-8.00,3750000000001023306476430557184.00,-3750000000001024432376337399808.00,-666.98,56516.11
80,-16.00,-15.00,-2512189335820328960.00,-669684170540850176.00,-43.11,-479759982.08
81,5.45,-3.28,25978741277396.34,-127820474681069.08,-272144.22,-59576.39
82,-12.00,8.00,-3749999999998384197094791446528.00,3750000000001026684176151085056.00,164601.30,-6689.01
83,0.00,-0.00,67030531276235997184.00,-17092751159733729280.00,-479702933.13,294.42
84,-7.12,-9.94,-32002256296231196.00,-44751479443949528.00,-10574173.97,95170641.58
85,0.00,4.00,16937975366260688896.00,10185773590234992640.00,-42588.44,-32212250787904524.00
86,-0.00,8.00,-1056158392441521045504.00,463557624469330853888.00,-42588.44,-32212250787904524.00
87,0.00,16.00,190126042610719457280.00,4873299807231174246400.00,-1539708846.38,546617652.85
88,2.00,4.00,723095460018403712.00,2592179405924565504.00,-194524545.55,2130395549.50
89,4.00,-18.00,627512439562596992.00,-535293238277942848.00,50444239.50,-100429909.12
90,6.00,8.00,1563544719395452416.00,3136047008928785408.00,-479818219.32,-57868.14
91,-0.00,8.00,-480000000000132712611240021590016.00,360489203339974705938432.00,339118774.79,61351955.24
92,16.00,1.00,599536564086764544.00,548207892464679360.00,-35677338.18,165109319.73
93,-5.50,16.56,-300516772691507456.00,33308725035392588.00,139395177.38,-61964723.95
94,12.00,-0.00,988240067686506299392.00,-702980737036375031808.00,-233797.57,124528.12
95,-0.00,-2.00,-844104381822658944.00,-823478826890168064.00,111116420.52,-44875923.95
96,10.48,17.38,4761023583652761.00,4427367228499208.00,130499.92,18090.96
97,-16.00,-4.00,-1241064805138706190041088.00,-679651994738930594349056.00,458.57,158832.68
98,16.00,8.00,56256004424209113088.00,272459525437269180416.00,-56684.90,-113431.14
99,0.00,-0.00,480000000000132712611240021590016.00,-338871925119292016689152.00,61916.48,-52937.99
###### Tour 172 ######
0,-8.00,-12.00,-2334346545892609536.00,-909925832904671382994944.00,56689.20,479760006.06
1,0.00,-0.00,1031529228184514592768.00,-1110934712329366405120.00,-165590.65,64446.28
2,-12.00,-12.00,-12329199701750903209984.00,-39813039644867081273344.00,165606.89,64433.59
3,16.00,-4.00,480006601763807497349140014170112.00,-12745763668027514266067140608.00,-1038112390.10,1357876053.45
4,-6.50,-17.75,-146583630742735296.00,-116154574981881568.00,1544.67,2220.59
5,0.00,-16.00,480000000000132712611240021590016.00,-738265006850883214151459641816682332160.00,57057.68,294.16
6,11.00,5.00,229645412493248832.00,524768063060967168.00,-181229.74,-123187.26
7,-12.00,16.00,-1031484803125075640320.00,1111073114397243736064.00,115598.80,-58522.25
8,-16.00,16.00,-6144000012811198221976076288.00,12288000025692655236967038976.00,12831500586.23,13955614030.88
9,-16.44,4.00,-50780647794545248.00,2729768652091737595969536.00,202827.80,3141.55
10,0.00,-12.00,6144000002966786833381326848.00,-12287978379008504551996129280.00,-2.38,32212250788067552.00
11,-0.00,-8.75,-21617333644740247158784.00,-131417133891727808.00,102.08,-96636752362220496.00
12,-16.00,12.00,-457763673822680721930584064.00,457763669046329643104206848.00,-19.74,-56519.50
13,-8.00,-8.00,-3742545890111082162138149552128.00,-3750000000001024432376337399808.00,12437.63,-20433.40
14,-0.00,0.00,-1403210475973938511872.00,71162257526435782656.00,1540695978.32,-1023405891.86
15,8.00,4.00,1262667475166002254184448.00,679674754354165682536448.00,-276.06,57116.16
16,-4.00,12.00,-1672510829390469632.00,145687022218391168.00,834747.61,640824.85
17,8.00,-0.00,937230029626960896.00,-772842460657867392.00,15737270.88,47613993.76
18,-16.00,-4.00,-6143978381538544682262331392.00,-12288909923441689746554748928.00,10136.21,-479712466.76
19,14.11,7.84,500837134673268.25,451757942827171.12,-1122813.64,-858739.36
20,12.00,4.00,6144000007481193560541233152.00,12287999908650832131793092608.00,-164030.53,-7560104.45
21,-8.00,8.00,-16892443501063692288.00,24547871538193342464.00,12831500586.23,13955614030.88
22,13.50,-19.50,415388815204653440.00,-264989514883746752.00,993138.75,-4049715.89
23,12.00,-12.00,55730960288527122432.00,-6341127095436850176.00,-67877.03,4841.52
24,-5.00,-16.00,-497829446465792512.00,-21617319381626542620672.00,-483512287.63,3746491.75
25,-0.00,-0.00,-480000000000132712611240021590016.00,-262634161935344421327223555883008.00,2607.35,-496492.81
26,16.00,-8.00,3750000000001023306476430557184.00,-3750000000001024432376337399808.00,-365.12,356.03
27,-16.00,8.00,-38974813857967226880.00,20712505170073276416.00,62302.69,-59130.78
28,-12.00,-8.00,-1922613212762341900288.00,-10469959416315098693632.00,-2.38,32212250788067552.00
29,8.00,12.00,10808593481037196034048.00,39710221600600667193344.00,-57947.48,-113427.33
30,16.00,-4.00,1403202469366150463488.00,-71168986121626402816.00,-1038112390.10,1357876053.45
31,-8.00,14.00,-2600366938857964032.00,883014828485377152.00,248202.49,960249601.30
32,4.00,-12.00,26280406630721077248.00,-51973521280917815296.00,11595.16,61779.10
33,-4.00,16.00,-2658122411730940928.00,2593063948750921728.00,-1041158.22,358669.30
34,4.00,6.00,1185790261342188077056.00,946967389568653952.00,187253.18,95332.42
35,-16.50,7.00,-278464965151680640.00,320223085628851072.00,16016.48,-18115.83
36,16.50,12.00,300586064160200832.00,2619780081503477760.00,3932177108857.69,100562984.09
37,4.00,0.00,10509812829880678400.00,9847335167552407552.00,11595.16,61779.10
38,13.60,-14.75,5222216265170603.00,-173489062820057024.00,131795.66,30269.89
39,-16.00,8.00,-49516312597507096576.00,20934509546576044032.00,62302.69,-59130.78
40,-0.00,8.00,-122664123204459032477696.00,16248911582831020032.00,-56383.55,-480087998.85
41,8.00,-16.00,29195828672843055104.00,-50799872920337817600.00,-73165.60,58195.19
42,-8.00,-0.00,-46081434187942351339520.00,-31660804950801806000128.00,113885.32,57187.34
43,12.00,7.00,1787618696135226112.00,404507348149151232.00,-3009.35,3932230538388.11
44,16.00,-12.00,13278127420979023872.00,-24947927753575510016.00,-113763.00,479703605.00
45,4.00,8.00,332126742940895608832.00,102847179491041001472.00,-2598095.89,-6039542.24
46,12.00,12.00,334335789405154526101504.00,5496539469248962976808960.00,39421.09,-3932129314971.94
47,-18.00,-5.00,-1664248366949319424.00,-596677532965825280.00,-11.57,-479771633.62
48,-12.00,4.00,-6144000000001589790734548992.00,70881750000017398531442606080.00,-92465.91,57691.37
49,8.00,11.59,2570294015844608512.00,15097506364088680.00,206626.90,-96042706.86
50,-0.00,4.00,-334347060829988340105216.00,7499994503453144143248266100736.00,315659.16,634863.62
51,-16.00,-12.00,-43234585682905405587456.00,-909946910718643872464896.00,11500.70,5579.59
52,2.00,-12.00,757094206992070144.00,-3053043604708948480.00,4664577492.04,1165795544.24
53,0.75,18.50,164087642376984096.00,398269449976113792.00,-3079780716.91,2051895115.73
54,16.00,4.00,46081439419898236239872.00,31660797983392951959552.00,-276.06,57116.16
55,8.48,-15.95,9257406690045296.00,-7084453344263462.00,-4669313907.17,-1165489422.67
56,4.00,6.00,177088744136137684369276928.00,690772511800179968.00,-50119082.33,-580218815.48
57,8.00,-12.00,1422658549974121578496.00,-177087952734647209051553792.00,-67877.03,4841.52
58,-18.00,18.00,-1356348729157692160.00,1031093991773762432.00,11895.58,-62839.46
59,4.00,4.00,956292252969983803392.00,5229042917360766287872.00,-3932129335050.38,479760862.73
60,12.00,5.00,2460758564621944832.00,546618976986336576.00,198894790434.66,138427774902.78
61,16.22,16.12,7956262702236943.00,102705403711539936.00,-260424.80,-73781.65
62,12.00,12.00,2350893765719240192.00,435460333134197888.00,-854.95,255.73
63,-12.00,-0.00,-11851471948411414528.00,-4298183007375676416.00,227094.73,-60819.15
64,-10.00,-8.00,-1457643286953822976.00,-7075263042449075200.00,61596.87,11558.01
65,-0.00,0.00,-778298268271836135424.00,177088365046406200336318464.00,2607.35,-496492.81
66,-18.27,17.06,-10078267932362.26,138505619603093.92,16349.02,18937.17
67,10.50,-8.00,157361124901158816.00,-21617247375360153092096.00,-9680710099.88,3201134965.43
68,-16.00,-18.00,-7454088272670340369736531968.00,-944763204804627456.00,5758.71,68411.76
69,-8.00,8.00,-5194222249908224000.00,90740351836204810240.00,-106165.37,-22554.73
70,12.00,-16.00,59843279293655474176.00,-33332447926253305856.00,122648.22,80850.98
71,8.00,-0.00,122657120452065139621888.00,-641140723407681536.00,3750509.27,3746567.06
72,-0.00,-16.00,-177088743105149614101102592.00,-2602017515786486784.00,479759994.46,479816695.60
73,9.17,3.99,233745162509707.06,171456766649027.22,-176132964.82,88847325.72
74,-14.00,16.00,-460541853800072640.00,131026421591594704.00,12552447.35,20232741737.62
75,18.00,16.00,1109897596320572032.00,4032184922825560576.00,-2172.46,85.13
76,-8.00,12.00,-480000000000113257060849781047296.00,738265269426451450255673385584133406720.00,108207.50,-51053.75
77,2.00,-19.00,459590823010460928.00,-117598737048399136.00,-14465349488.73,17360075997.53
78,6.00,-2.00,1484405731470699008.00,-433322114881184704.00,-659.80,57571.22
79,16.00,-8.00,3750000000001023306476430557184.00,-3750000000001024432376337399808.00,-365.12,356.03
80,-8.00,-5.00,-2512189335820310528.00,-669684170540868864.00,3734987.77,476024982.07
81,5.81,-16.95,25978872346730.20,-127820591212643.27,26214138917.48,-23306255262.21
82,-12.00,8.00,-3749999999998384197094791446528.00,3750000000001026684176151085056.00,147011.72,-24708.90
83,0.00,-12.00,67030531276233596928.00,-17092751159733731328.00,2607.35,-496492.81
84,-7.75,-6.69,-32002256296284144.00,-44751479443473616.00,-15312.88,11467.75
85,0.00,4.00,16937975366260690944.00,10185612528981055488.00,315659.16,634863.62
86,-0.00,4.00,-1056158392441521045504.00,463557463408074489856.00,-56383.55,-480087998.85
87,8.00,0.00,190126042610719457280.00,4873299807231172149248.00,1540695978.32,-1023405891.86
88,13.00,0.00,723095460017443072.00,2592179405935217664.00,2387928.98,24996.91
89,16.00,-8.00,627512439562849152.00,-535293238278444992.00,-15.21,-30.11
90,0.00,0.00,1563544719393040640.00,3136047008928753664.00,-2532890.88,-6253072.59
91,-0.00,8.00,-480000000000132712611240021590016.00,360489203339974705938432.00,-56383.55,-480087998.85
92,18.00,10.00,599536564086585984.00,548207892463106112.00,-37310.95,-479757641.20
93,-10.00,4.19,-300516772818241344.00,33308724890278700.00,-25486177109.97,-28960813081.85
94,12.00,-0.00,988240067686506299392.00,-702980737036375031808.00,-228792.15,2451917.90
95,-14.00,-7.00,-844104381822103424.00,-823317765636452096.00,316.17,32212250788067208.00
96,4.62,10.37,4761022589106016.00,4427366442365904.50,-198909479440.50,-157226678786.71
97,-16.00,-4.00,-1241064805138706190041088.00,-679651994738930594349056.00,10136.21,-479712466.76
98,16.00,8.00,56256004424209096704.00,272459525437269147648.00,-2598095.89,-6039542.24
99,0.00,-0.00,480000000000132712611240021590016.00,-338871925119292016689152.00,2607.35,-496492.81
###### Tour 173 ######
0,-0.00,-12.00,-2334346545892609024.00,-909925832904671382994944.00,57068.43,57043.42
1,0.00,-0.00,1031529228184514592768.00,-1110934712329366405120.00,1198.31,-113812.80
2,-12.00,-12.00,-12329199701750903209984.00,-39813039644867081273344.00,115455.71,58744.89
3,16.00,-4.00,480006601763807497349140014170112.00,-12745763668027514266067140608.00,-3813.05,56976.57
4,-19.50,-13.50,-146583630742738144.00,-116154574981879056.00,-571613.43,501651.00
5,0.00,-16.00,480000000000132712611240021590016.00,-738265006850883214151459641816682332160.00,56707.50,-35.51
6,10.50,11.00,229645412495609280.00,524768063060891840.00,472267684.98,-14944003.98
7,-12.00,16.00,-1031484803125075640320.00,1111073114397243736064.00,-54985.56,-58378.64
8,-16.00,16.00,-6144000012811198221976076288.00,12288000025692655236967038976.00,101666.42,-39158.98
9,-18.81,4.00,-50780647794544184.00,2729768652091737595969536.00,10259.57,40445.70
10,0.00,-0.00,6144000002966786833381326848.00,-12287978379008344023298473984.00,56699.42,341039.27
11,-0.00,-17.75,-21617333644740242964480.00,-131900317645840640.00,1026462895.95,1539655592.84
12,-16.00,12.00,-457763673822680721930584064.00,457763669046329643104206848.00,56704.82,5.10
13,-8.00,-8.00,-3742545890111082162138149552128.00,-3750000000001024432376337399808.00,2014614.82,10874213.55
14,-12.00,8.00,-1403210475973930909696.00,71162257526430662656.00,1198.31,-113812.80
15,8.00,4.00,1262667475166002254184448.00,679674754354165682536448.00,59291148.87,-739256.57
16,-18.00,15.75,-1672510829390465280.00,145687022218394336.00,43572.26,-9648.98
17,4.00,-13.00,937230029627039616.00,-772842460657623808.00,-704.67,1112243.84
18,-16.00,-4.00,-6143978381538544682262331392.00,-12288909923441689746554748928.00,-50288268.32,100661154.95
19,10.65,16.61,-1744110744746713.25,3653248831725832.00,-448989575882873472.00,640298177780590976.00
20,12.00,4.00,6144000007481193560541233152.00,12287999908650832131793092608.00,-3907349.07,483492947.68
21,-0.00,12.00,-16892443500999534592.00,24547871538263121920.00,57408.26,-864.28
22,17.50,-9.50,415388815204652544.00,-264989514883765056.00,-1169663.03,390602.44
23,12.00,-12.00,55730960288527122432.00,-6341127095436850176.00,-109662.42,70217.86
24,-6.00,-16.00,-497829446468120256.00,-21617319381626542620672.00,17962876.70,-21194204.99
25,-0.00,-0.00,-480000000000132712611240021590016.00,-262634161935344421327223555883008.00,1198.31,-113812.80
26,16.00,-8.00,3750000000001023306476430557184.00,-3750000000001024432376337399808.00,-571.34,56887.75
27,-16.00,8.00,-38974813857967480832.00,20712505170072772608.00,-50282508.64,-100678428.78
28,-16.00,-4.00,-1922613212762341900288.00,-10469959255253843968000.00,68573.00,55350.80
29,8.00,12.00,10808593481037196034048.00,39710221600308324204544.00,-56721.56,-58469098890454.21
30,16.00,-4.00,1403202469366145220608.00,-71168986121619611648.00,-3813.05,56976.57
31,-16.00,18.00,-2600366938857963008.00,883014828490178176.00,-21.85,-56571.27
32,4.00,-16.00,26280406630721077248.00,-51973521280917815296.00,-57038.77,57020.07
33,-4.00,8.00,-2658122411730946560.00,2593063948750923264.00,-56451.56,-358.07
34,4.00,10.00,1185790261342188077056.00,946967389568655232.00,12554.14,161324.77
35,-2.00,17.00,-278464965150677248.00,320223085628851648.00,200660927.12,130048.34
36,0.50,0.00,300586083821086400.00,2619780081503980544.00,-554.28,-4217.28
37,4.00,0.00,10509812830033272832.00,9847335167643191296.00,30519004956.19,18156852563.15
38,6.22,-3.50,5222216265171105.00,-173489062820056992.00,-31357.66,-26686.12
39,-16.00,8.00,-49516312597507350528.00,20934509546575540224.00,-50282508.64,-100678428.78
40,-0.00,8.00,-122664123204459032477696.00,16248911582833752064.00,1539606279.20,1026428523.00
41,8.00,-16.00,29195828700672692224.00,-50799872917644623872.00,5565927804032.84,538638172981.21
42,-8.00,-0.00,-46081434187942351339520.00,-31660804950801806000128.00,58342.12,-173.09
43,14.00,6.50,1787618696135225856.00,404507367810303936.00,-69040.34,6716.62
44,16.00,-4.00,13278127420979023872.00,-24947927753573109760.00,-57026.62,317.79
45,4.00,8.00,332128987888775004160.00,102843978000152068096.00,448989575882905792.00,-640298177781028736.00
46,12.00,4.00,334335789405154526101504.00,5496539469248943649456128.00,3742.10,-70257.87
47,-12.00,-7.00,-1664248366949318912.00,-596677532968226304.00,91888.70,-438891.47
48,-12.00,4.00,-6144000000001589790734548992.00,70881750000017398531442606080.00,211924.13,-757.99
49,4.00,16.28,2570294015844609536.00,15097798709085428.00,-42561.57,58469095392190.98
50,-0.00,4.00,-334347060829988340105216.00,7499994503453144143248266100736.00,3755047.05,3703194.03
51,-16.00,-12.00,-43234585682905405587456.00,-909946910718643872464896.00,-21.71,-0.01
52,13.00,-8.00,757094207015392768.00,-3053043604703119360.00,-52617.05,13835.67
53,12.75,11.50,164087642346188928.00,398269449976108608.00,-3079253666.54,-2052928503.55
54,16.00,4.00,46081439419898236239872.00,31660797983392951959552.00,-54597.62,-145575.00
55,15.75,-5.05,9257378837059680.00,-7084456043281785.00,-5565927809391.74,-538638175224.48
56,4.00,15.00,177088744136137684369276928.00,690772511797279744.00,12554.14,161324.77
57,8.00,-12.00,1422658549974121578496.00,-177087952734647209051553792.00,-0.37,170164.77
58,-0.00,18.00,-1356348729158555904.00,1031093991770733312.00,-172745682.63,-605759073.77
59,0.00,4.00,956292252950323134464.00,5229042917360768385024.00,-61520.49,65388.35
60,0.00,0.00,2460758565614019584.00,546618977676076864.00,-479794747.56,-479720626.73
61,12.64,11.75,7956262702236744.00,102705403711539360.00,220619.36,-42837.93
62,16.00,11.00,2350893765719240192.00,435460333134197568.00,3742.10,-70257.87
63,-4.00,-8.00,-11851471948411412480.00,-4298183007375676928.00,340971.75,-57422.08
64,-16.00,-0.00,-1457643286953822720.00,-7075263042449075200.00,12552.14,12663.48
65,-0.00,0.00,-778298268271836135424.00,177088365046406200336318464.00,1198.31,-113812.80
66,-1.07,8.94,-10078267066201.14,138505622631313.36,173215874.03,605624950.64
67,3.25,-16.00,157361124847622944.00,-21617247375360144703488.00,-1026463225.58,-1539533998.68
68,-16.00,-8.00,-7454088272670340369736531968.00,-944763204804627072.00,17279.68,17260.96
69,-16.00,8.00,-5194222249908224000.00,90740351836204810240.00,57408.26,-864.28
70,12.00,-16.00,59843279293655474176.00,-33332447926253305856.00,-77093.01,28343.62
71,8.00,-8.00,122657120452065139621888.00,-641140723407657216.00,-704.67,1112243.84
72,-0.00,-12.00,-177088743105149614101102592.00,-2602017515784087552.00,56707.50,-35.51
73,19.60,16.62,233745161332743.19,171456767097017.72,-59259808.38,750773.86
74,-12.00,0.00,-460541853800009856.00,131026421692758416.00,268.58,-379.65
75,18.00,4.00,1109897596320570752.00,4032184922825560576.00,-251396.13,17288.78
76,-8.00,12.00,-480000000000113257060849781047296.00,738265269426451450255673385584133406720.00,432.81,-381.89
77,4.00,-6.75,459590822938139712.00,-117598736961600640.00,1108088.97,-378054.95
78,16.00,-6.00,1484405731470699008.00,-433322114881184384.00,637.42,2359.88
